licencia_id,nombre_comercial,municipio,codi_ine,comarca,tipo_via,nombre_via,numero,codigo_postal,categoria,plazas,habitaciones,nif,razon_social,tipo,es_persona_fisica,titular_id,lat,lon,metodo_match,similitud_nombre,piso,puerta,coordenada_compartida,nivel_geo
HB-003580,MOXY BARCELONA,Barcelona,080193,Barcelonès,Carrer,MALLORCA,1-23,08014,4 estrelles,804,414,B08404386,"EXPLOTACION HOTELERA EXPO, S.L.",hotel,False,212,41.379211046363714,2.142944885907326,codigo_registro,,,,False,coordenada
HB-003614,Bellaterra,Cerdanyola del Vallès,082665,Vallès Occidental,Carretera,AP 7 Àrea de Bellaterra,KM 151,08290,3 estrelles,232,116,A08225013,AREAS SAU,hotel,False,18,,,solo_registre,,,,False,municipio
HB-003629,HOTEL OASIS PARK SPLASH,Calella,080351,Maresme,Carrer,MONTNEGRE,54,08370,4 estrelles,422,208,B17017062,"HOTEL KENT, S.L.",hotel,False,255,,,solo_registre,,,,False,municipio
HB-003636,Espalter,Sitges,082704,Garraf,Carrer,Espalter,11,08870,No aplica,32,16,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003643,Alguer Nou,Barcelona,080193,Barcelonès,Passatge,Pere Rodríguez,20,08028,2 estrelles,59,33,B66649682,HotelAlguer Campnou S.L.U,hotel,False,840,41.37706938368696,2.117890985340077,codigo_registro,,,,False,coordenada
HB-003651,Balmes,Cornellà de Llobregat,080734,Baix Llobregat,Carrer,Martí i Julià,32,08940,No aplica,30,18,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003653,Residència Rovira,Vilafranca del Penedès,083054,Alt Penedès,Carrer,Marquès d'Alfarràs,19,08720,No aplica,18,12,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003657,Som Nit Triomf,Barcelona,080193,Barcelonès,Carrer,Trafalgar,39,08010,No aplica,19,11,B65973042,CHECK-IN BORN SL,hotel,False,750,,,solo_registre,,,,False,municipio
HB-003660,Sant Jordi,Cubelles,080749,Garraf,Carrer,Doctor Fleming,16,08880,1 estrella,36,21,G63556252,"GERMANS BELLIDO PONS 2004, SCP",hotel,False,992,,,solo_registre,,,,False,municipio
HB-003662,Miami,Barcelona,080193,Barcelonès,Carrer,Verge,16,08001,No aplica,59,38,B08676090,"HOTELES MIAMI, SL",hotel,False,217,,,solo_registre,,,,False,municipio
HB-003666,NH Les Corts,Barcelona,080193,Barcelonès,Travessera,Corts,292,08029,3 estrelles,155,81,B58511882,NH HOTELES ESPAÑA S.A.  ( Hotel NH BARCELONA CENTRO ),hotel,False,336,41.38753095003239,2.1365081765209517,codigo_registro,,,,False,coordenada
HB-003669,Hostal Baires,Barcelona,080193,Barcelonès,Carrer,Avinyó,37,08002,No aplica,26,17,B66653544,"ALOJAMIENTO EN BARCELONA BAIRES, SL",hotel,False,843,,,solo_registre,,,,False,municipio
HB-003673,Bèjar,Barcelona,080193,Barcelonès,Carrer,Béjar,36-38,08014,No aplica,10,7,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003687,Eurostars Mitre,Barcelona,080193,Barcelonès,Carrer,Bertran,9-15,08023,3 estrelles,105,57,B61935508,"QUIMERAL HOTELES, SL",hotel,False,472,41.4050416681033,2.1406069958015874,codigo_registro,,,,False,coordenada
HB-003690,Iris,Granollers,080961,Vallès Oriental,Avinguda,Sant Esteve,92,08400,3 estrelles,79,53,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003693,San Ramón,Barcelona,080193,Barcelonès,Carrer,Sant Ramon,15,08001,No aplica,50,30,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003712,Augusta,Barcelona,080193,Barcelonès,Carrer,Lincoln,32-34,08006,3 estrelles,90,30,A08747826,"AJHORY PARA TURISMO E INVERSIONES, SA",hotel,False,58,41.401593311527144,2.148305485811022,codigo_registro,,,,False,coordenada
HB-003714,HOTEL LA CARTOIXA,Fogars de Montclús,080811,Vallès Oriental,Carretera,de Palautordera/Seva,PK 9.2,08479,No aplica,28,15,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003726,Romay,Barcelona,080193,Barcelonès,Carrer,Avinyó,58,08002,No aplica,15,9,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003728,HOTEL CASA TEVA,Barcelona,080193,Barcelonès,Carrer,del Marquès de Barberà,22,08001,1 estrella,86,54,B72979404,SALOMON 1965 HOSPITALITY HOLDING S.L.,hotel,False,932,41.37781081503087,2.1715572901434474,codigo_registro,,,,False,coordenada
HB-003731,Alegria Mar Mediterània,Santa Susanna,082613,Maresme,Passeig,Marítim,s/n,08398,4 estrelles superior,236,128,B08516973,"SOLVASA, S.L.",hotel,False,215,,,solo_registre,,,,False,municipio
HB-003739,Casa Paco,Santa Margarida i els Monjos,082515,Alt Penedès,Carretera,Cal Rubió,36,08730,No aplica,24,12,B59595546,"FRAMACOR, SL",hotel,False,363,,,solo_registre,,,,False,municipio
HB-003748,Canadiense,Barcelona,080193,Barcelonès,Baixada,Sant Miquel,1,08002,No aplica,15,8,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003751,Gran Derby,Barcelona,080193,Barcelonès,Carrer,Loreto,28,08029,4 estrelles,86,43,A08687477,"UNION BATRIO, SA",hotel,False,55,41.39004905469853,2.1422574919190187,codigo_registro,,,,False,coordenada
HB-003753,Lorenzo,Terrassa,082798,Vallès Occidental,Carrer,Girona,199,08226,No aplica,12,7,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003754,Catalonia Mikado,Barcelona,080193,Barcelonès,Passeig,Bonanova,58,08017,3 estrelles,134,68,A08367898,"MIKADO, SA",hotel,False,38,41.40324278618563,2.1271274360697046,codigo_registro,,,,False,coordenada
HB-003757,Catalonia Park Putxet,Barcelona,080193,Barcelonès,Carrer,Putxet,68-74,08023,4 estrelles,288,152,A08368094,PROMOTORA PUTXET S.L.,hotel,False,39,41.407366339470634,2.144194750525623,codigo_registro,,,,False,coordenada
HB-003761,Racó d'en Pepe,Calella,080351,Maresme,Carrer,Vallderoure,33,08370,2 estrelles,104,56,B59122523,"RACÓ D'EN PEPE, SL",hotel,False,351,,,solo_registre,,,,False,municipio
HB-003762,Medium Renaixença,Sitges,082704,Garraf,Carrer,Illa de Cuba,13,08870,1 estrella,16,8,B61337838,"JOSEP MANUEL VENDRELL, SL",hotel,False,430,,,solo_registre,,,,False,municipio
HB-003766,Madrazo,Barcelona,080193,Barcelonès,Carrer,Madrazo,103,08021,No aplica,15,8,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003771,L'Ou de Reig,Fogars de Montclús,080811,Vallès Oriental,Carretera,Palautordera-Montseny,"KM 11,2",08479,No aplica,13,7,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003773,Mitus,Canet de Mar,080403,Maresme,Torrent,la Torre,20,08360,1 estrella,21,12,B60644564,"PENSION MITUS, SL",hotel,False,400,,,solo_registre,,,,False,municipio
HB-003775,Pekinaire,Calella,080351,Maresme,Carrer,Colom,57,08370,No aplica,30,18,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003777,Limehome,Barcelona,080193,Barcelonès,Carrer,de Fontcoberta,4,08034,3 estrelles,53,30,B01609304,LIMEHOME SPAIN S.L.U.,hotel,False,177,,,solo_registre,,,,False,municipio
HB-003778,LA PREMSA,Arenys de Mar,080060,Maresme,Carrer,ESCOLÀPIES,4,08350,No aplica,15,10,B09920331,TURISMO Y SERVICIOS DEL MARESME SL,hotel,False,237,,,solo_registre,,,,False,municipio
HB-003779,Liberty,Sitges,082704,Garraf,Carrer,Illa de Cuba,45,08870,2 estrelles,28,14,B61796454,"LIBERTY SITGES, SL",hotel,False,456,,,solo_registre,,,,False,municipio
HB-003781,Barcelona Gotic,Barcelona,080193,Barcelonès,Carrer,Avinyó,42,08002,No aplica,48,28,B61653044,"HOSTAL AVINYÓ, SL",hotel,False,450,,,solo_registre,,,,False,municipio
HB-003785,Catalonia Castellnou,Barcelona,080193,Barcelonès,Carrer,Castellnou,61,08017,3 estrelles,59,49,B08193534,FREMAN S.L.,hotel,False,202,41.39649229975706,2.1286346704476555,codigo_registro,,,,False,coordenada
HB-003790,Catalonia Park Güell,Barcelona,080193,Barcelonès,Carrer,Mare de Déu del Coll,10,08023,3 estrelles,254,141,A08251613,"VACOR, SA",hotel,False,29,41.41436217194459,2.1448197221746903,codigo_registro,,,,False,coordenada
HB-003791,Catalonia Sagrada Família,Barcelona,080193,Barcelonès,Carrer,"Aragó, 569 bis-579",569 Bis,08026,3 estrelles,337,205,A08283061,"MACANA, S.A.",hotel,False,33,41.40753200245415,2.184991910728208,codigo_registro,,,,False,coordenada
HB-003795,Catalonia Barcelona 505,Barcelona,080193,Barcelonès,Carrer,Muntaner,505,08022,4 estrelles,192,115,B58227877,DUQUES DE BERGARA S.L.U,hotel,False,323,41.4032807207347,2.1372619507525354,codigo_registro,,,,False,coordenada
HB-003797,MONUMENT HOTEL,Barcelona,080193,Barcelonès,Passeig,DE GRACIA,75,08008,Gran luxe,210,109,B66516931,"HOTEL MONUMENT BARCELONA 2015, SL",hotel,False,824,41.39394824496016,2.1622319089518474,codigo_registro,,,,False,coordenada
HB-003800,Barcelona City Seven,Barcelona,080193,Barcelonès,Carrer,Aribau,233-235,08006,No aplica,13,7,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003801,Mallorca II,Malgrat de Mar,081108,Maresme,Carrer,Mallorca,81,08380,No aplica,14,7,J58460114,"CELMAR, SCP",hotel,False,996,,,solo_registre,,,,False,municipio
HB-003804,Bertran,Barcelona,080193,Barcelonès,Carrer,Bertran,150,08023,3 estrelles,60,30,A58063637,"PROMOTORA BER, S.A.",hotel,False,91,41.410408003866294,2.139743831333812,codigo_registro,,,,False,coordenada
HB-003805,HOTEL REKORD,Barcelona,080193,Barcelonès,Carrer,MUNTANER,352,08021,4 estrelles,26,13,B58500547,"PROXIDA, S.L.",hotel,False,335,41.39856837231797,2.143845119021243,codigo_registro,,,,False,coordenada
HB-003809,Catalonia Atenas,Barcelona,080193,Barcelonès,Avinguda,Meridiana,151,08026,4 estrelles,356,201,A08815037,DOSKASDE SA,hotel,False,63,41.410996268212884,2.1865796585930917,codigo_registro,,,,False,coordenada
HB-003821,HG CITY SUITES BARCELONA,Barcelona,080193,Barcelonès,Via,Augusta,89,08006,4 estrelles,116,58,B66706540,HG CITY SUITES SL,hotel,False,850,41.400865323262096,2.150030176756053,codigo_registro,,,,False,coordenada
HB-003822,Sol i Vi,Subirats,082732,Alt Penedès,Carretera,C-243a Sant Sadurni d'Anoia-Vilafranca del Penedes,KM 4,08739,2 estrelles,47,25,B58870809,RESTAURANTE SOL I VI SL,hotel,False,347,,,solo_registre,,,,False,municipio
HB-003827,ELLA HOSTEL RAMBLAS,Barcelona,080193,Barcelonès,Carrer,dels Tallers,6,08001,No aplica,11,6,B42966788,"WELCOME COMART, SL",hotel,False,289,,,solo_registre,,,,False,municipio
HB-003834,Hostal Sant Llop,Tordera,082845,Maresme,Carrer,d' Hortsavinyà,21,08490,No aplica,9,6,B62615679,HOSTAL SANT LLOP SL,hotel,False,525,,,solo_registre,,,,False,municipio
HB-003838,Les Torres,Sant Esteve Sesrovires,082080,Baix Llobregat,Carrer,Copernic,s/n,08781,No aplica,44,22,B60157518,"DACAR HOTEL, SL",hotel,False,380,,,solo_registre,,,,False,municipio
HB-003839,Trànsit,Barcelona,080193,Barcelonès,Carrer,Rector Triadó,82,08014,1 estrella,40,33,B58487570,HOSTELERIA GARM SL,hotel,False,334,41.37819148848145,2.1430588207123917,codigo_registro,,,,False,coordenada
HB-003841,Radio,Barcelona,080193,Barcelonès,Carrer,Sant Vicenç,39,08001,No aplica,72,36,J65541666,"PENSION RADIO, SCP",hotel,False,1021,,,solo_registre,,,,False,municipio
HB-003842,Don Ángel,Santa Susanna,082613,Maresme,Avinguda,Mar,14,08398,3 estrelles,396,226,A58293895,"ANGE, S.A.",hotel,False,104,,,solo_registre,,,,False,municipio
HB-003845,Florida Park,Santa Susanna,082613,Maresme,Avinguda,Mar,17,08398,4 estrelles,638,354,A58238148,"PERITUR, SA",hotel,False,98,,,solo_registre,,,,False,municipio
HB-003846,Catalonia Plaça Catalunya,Barcelona,080193,Barcelonès,Carrer,Bergara,11,08002,4 estrelles,257,147,B58227877,DUQUES DE BERGARA S.L.U,hotel,False,323,41.38640360214881,2.1684436295077796,codigo_registro,,,,False,coordenada
HB-003847,Pelayo,Barcelona,080193,Barcelonès,Carrer,Pelai,9,08001,1 estrella,22,14,,,hotel,True,,41.38588533316105,2.166547614101155,codigo_registro,,,,False,coordenada
HB-003850,Regàs,Barcelona,080193,Barcelonès,Carrer,Regàs,10-12,08006,No aplica,74,37,A59121830,"PENRAM, S.A.",hotel,False,144,41.39872522496308,2.1521184336205357,codigo_registro,,,,False,coordenada
HB-003851,"ALEXANDRA BARCELONA HOTEL, CURIO COLLECTION BY HILTON",Barcelona,080193,Barcelonès,Carrer,Mallorca,251,08008,4 estrelles superior,226,116,A58377052,"A.HOTELS, S.A.",hotel,False,111,41.393227459906655,2.161545197119747,codigo_registro,,,,False,coordenada
HB-003859,Best Western Alfa Aeropuerto,Barcelona,080193,Barcelonès,Lloc,Franca-carrer K,s/n,08040,4 estrelles,190,99,A58260860,"HOTEL ALFA,S.A.",hotel,False,101,41.32850372104673,2.1131257319079197,codigo_registro,,,,False,coordenada
HB-003860,NH Eixample,Barcelona,080193,Barcelonès,Carrer,València,105-107,08011,3 estrelles,149,81,B58511882,NH HOTELES ESPAÑA S.A.  ( Hotel NH BARCELONA CENTRO ),hotel,False,336,41.38603037541219,2.15424614438744,codigo_registro,,,,False,coordenada
HB-003862,Aqua Hotel Aquamarina  Spa,Santa Susanna,082613,Maresme,Avinguda,Mar,16,08398,4 estrelles,1053,547,A58253816,"HOMARGRUP, S.A.",hotel,False,100,,,solo_registre,,,,False,municipio
HB-003863,Aparthotel Bonanova,Barcelona,080193,Barcelonès,Carrer,Bisbe Sivilla,7,08022,3 estrelles,42,21,B58652090,BONANOVA APARTHOTEL S.L.,hotel,False,341,41.405507023234584,2.136125269204444,codigo_registro,,,,False,coordenada
HB-003865,Gravina,Barcelona,080193,Barcelonès,Carrer,Gravina,12,08001,3 estrelles,142,84,B07603046,"S'ARENAL BLAU, SL",hotel,False,193,41.385448994083006,2.1658289689529493,codigo_registro,,,,False,coordenada
HB-003868,Rosa,Vallirana,082956,Baix Llobregat,Carrer,Major,470-472,08759,No aplica,8,5,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003869,HOTEL INDALO PARK,Santa Susanna,082613,Maresme,Avinguda,del Mar,19,08398,4 estrelles,616,308,A58349101,SUSAN STELA SA,hotel,False,110,,,solo_registre,,,,False,municipio
HB-003871,Alogar,Barcelona,080193,Barcelonès,Carrer,Laforja,98-100,08021,No aplica,11,6,B63592174,"ALOGAR GESTION RESIDENCIAL, SL",hotel,False,595,,,solo_registre,,,,False,municipio
HB-003872,Bèjar 2,Barcelona,080193,Barcelonès,Carrer,Bèjar,37,08014,No aplica,15,11,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003873,Catalonia Roma,Barcelona,080193,Barcelonès,Avinguda,Roma,31,08029,3 estrelles,80,49,B58227877,DUQUES DE BERGARA S.L.U,hotel,False,323,41.38190904234011,2.1458681566479894,codigo_registro,,,,False,coordenada
HB-003875,LA FRANÇA TRAVELLERS,Barcelona,080193,Barcelonès,Carrer,de la França Xica,40,08004,2 estrelles,148,74,A59121822,"FRABORI, S.A.",hotel,False,143,,,solo_registre,,,,False,municipio
HB-003877,Serhs Sant Jordi,Santa Susanna,082613,Maresme,Avinguda,Mar,22,08398,3 estrelles,330,175,A59068379,"SANT JORDI 2000, SA",hotel,False,139,,,solo_registre,,,,False,municipio
HB-003878,Rívoli Ramblas,Barcelona,080193,Barcelonès,Carrer,Rambla,128,08002,4 estrelles,241,125,A08949646,"HOTEL RIVOLI DE BARCELONA, SA",hotel,False,75,41.38428896561813,2.171160466628736,codigo_registro,,,,False,coordenada
HB-003881,Caprici,Santa Susanna,082613,Maresme,Passeig,Marítim,s/n,08398,4 estrelles,433,238,A58440769,"MASTER CUATRO, S.A.",hotel,False,117,,,solo_registre,,,,False,municipio
HB-003882,Ronda House,Barcelona,080193,Barcelonès,Carrer,Sant Erasme,19,08001,3 estrelles,147,84,B61324182,"HOTELES RONDAS, S.L.",hotel,False,428,41.38127287509119,2.1640546140368313,codigo_registro,,,,False,coordenada
HB-003883,Hostal La Plaça,Vilanova i la Geltrú,083073,Garraf,Carrer,Pla Lladoners,10,08800,No aplica,34,18,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003884,Hesperia Sant Just,Sant Just Desvern,082212,Baix Llobregat,Carrer,Frederic Mompou,1,08960,4 estrelles,300,150,A58216664,HOTELERA SANT JUST SA,hotel,False,97,,,solo_registre,,,,False,municipio
HB-003885,Arc La Rambla,Barcelona,080193,Barcelonès,Carrer,Rambla,19,08002,3 estrelles,172,98,B58796145,DEVELCON TRES S.L.,hotel,False,345,41.37816786818198,2.17558533778509,codigo_registro,,,,False,coordenada
HB-003886,Miami Park,Calella,080351,Maresme,Carrer,Monturiol,34,08370,3 estrelles,210,102,A58420167,"INMAC0, SA",hotel,False,114,,,solo_registre,,,,False,municipio
HB-003887,Bernat II,Calella,080351,Maresme,Avinguda,Turisme,42,08370,4 estrelles superior,249,137,B08815904,VALOM SL (HOTEL BERNAT II),hotel,False,223,,,solo_registre,,,,False,municipio
HB-003888,Balmes,Barcelona,080193,Barcelonès,Carrer,"Mallorca, 216",216,08008,4 estrelles,196,111,A58294786,HOTEL BALMES S.A.,hotel,False,106,41.391207128320815,2.15923500979415,codigo_registro,,,,False,coordenada
HB-003889,Barcelona City Street,Barcelona,080193,Barcelonès,Carrer,Dènia,34,08006,No aplica,11,6,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003891,HCC Hotel St. Moritz,Barcelona,080193,Barcelonès,Carrer,Diputació,262 Bis,08007,4 estrelles,169,91,B63376800,"HCC ST.  MORITZ, S.L.",hotel,False,578,41.391107595844275,2.1681671542016323,codigo_registro,,,,False,coordenada
HB-003892,Hilton Barcelona,Barcelona,080193,Barcelonès,Avinguda,Diagonal,589-591,08014,4 estrelles superior,580,290,B28444594,"HOTELERA DIAGONAL, S.L.",hotel,False,283,41.38889951928566,2.1313819383017742,codigo_registro,,,,False,coordenada
HB-003893,Reding,Barcelona,080193,Barcelonès,Carrer,Gravina,5-7,08001,3 estrelles,86,44,A58377540,HOTEL NOVA SA,hotel,False,112,41.38532836229915,2.1656693493158388,codigo_registro,,,,False,coordenada
HB-003894,La Paloma,Barcelona,080193,Barcelonès,Carrer,Paloma,24-26,08001,No aplica,66,33,A58107889,"LOMASAN, S.A.",hotel,False,94,,,solo_registre,,,,False,municipio
HB-003895,Safari,Calella,080351,Maresme,Carrer,Valldebanador,18-20,08370,2 estrelles,120,60,B60014933,"GESTHOTEL, S.L.",hotel,False,376,,,solo_registre,,,,False,municipio
HB-003896,Guitart Grand Passage,Barcelona,080193,Barcelonès,Carrer,Muntaner,212,08036,4 estrelles superior,98,45,B17092123,GUITART HOTELS SL,hotel,False,257,41.393627560185095,2.150381312096251,codigo_registro,,,,False,coordenada
HB-003898,Mercury,Santa Susanna,082613,Maresme,Avinguda,Mar,2,08398,4 estrelles superior,646,299,B17869835,NEUS CHWANSTEIN S.L.,hotel,False,265,,,solo_registre,,,,False,municipio
HB-003900,San Sebastián Playa,Sitges,082704,Garraf,Carrer,Port Alegre,53,08870,4 estrelles,102,51,B60916699,"SITGES GASTRONOMICO, SL",hotel,False,410,,,solo_registre,,,,False,municipio
HB-003901,Paral.lel,Barcelona,080193,Barcelonès,Carrer,Poeta Cabanyes,5-7,08004,2 estrelles,122,66,B59151852,HOTEL PARAL.LEL SL,hotel,False,352,41.37462023735875,2.1659999978001134,codigo_registro,,,,False,coordenada
HB-003904,Hostal Badalona,Badalona,080155,Barcelonès,Carrer,Coll i Pujol,143,08917,No aplica,14,10,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003906,HOTEL ALMIRANTE,Barcelona,080193,Barcelonès,Via,Laietana,42,08003,4 estrelles,151,86,B56248081,"ANTURIA XXI, S.L.",hotel,False,305,41.38610140293681,2.1761456151478527,codigo_registro,,,,False,coordenada
HB-003907,Motel Punt 14,Gavà,080898,Baix Llobregat,Carrer,Josep Lluís Sert,48,08850,No aplica,116,58,A58270760,"CASTELLVER, SA",hotel,False,102,,,solo_registre,,,,False,municipio
HB-003909,Catalán,Mollet del Vallès,081249,Vallès Oriental,Carrer,Can Flaquer,30,08100,3 estrelles,126,65,A59059469,SOCIEDAD MEDITERRANEA DE DESARROLLO HOTELERO SA,hotel,False,138,,,solo_registre,,,,False,municipio
HB-003910,URH Ciutat de Mataró,Mataró,081213,Maresme,Camí,Ral,640-648,08302,4 estrelles,242,123,B55199913,GESTHOTEL LAIETANA SL,hotel,False,301,,,solo_registre,,,,False,municipio
HB-003911,Esplugues,Esplugues de Llobregat,080771,Baix Llobregat,Carrer,Ignasi Iglesias,83,08950,2 estrelles,78,43,A59837369,"HOTEL ESPLUGUES, SA",hotel,False,149,,,solo_registre,,,,False,municipio
HB-003913,DOMO,Vilafranca del Penedès,083054,Alt Penedès,Carrer,FRANCESC MACIÀ,4,08720,4 estrelles,88,44,B66313057,"PARNNER PENEDES 2000, S.L.",hotel,False,800,,,solo_registre,,,,False,municipio
HB-003914,Atlantis,Barcelona,080193,Barcelonès,Carrer,Pelai,20,08001,3 estrelles,96,50,A58392366,"PELAYO 20, SA",hotel,False,113,41.385705692044745,2.1663391352924553,codigo_registro,,,,False,coordenada
HB-003915,Hotel Catalonia Boulevard,Barcelona,080193,Barcelonès,Carrer,del Rosselló,249,08008,4 estrelles superior,215,110,B58120775,GALLERY CENTER S.L.,hotel,False,322,41.39493704320259,2.1593057258241517,codigo_registro,,,,False,coordenada
HB-003916,Gran Hotel Havana,Barcelona,080193,Barcelonès,Gran Via,de les Corts Catalanes,647,08010,4 estrelles superior,290,145,A58315458,RCM SAU,hotel,False,107,41.392732367978354,2.172213612138101,codigo_registro,,,,False,coordenada
HB-003917,Médicis,Barcelona,080193,Barcelonès,Carrer,Castillejos,340,08025,2 estrelles,51,29,B66130444,"MEDI HOTEL, S.L.",hotel,False,773,41.410641495579966,2.173117986404865,codigo_registro,,,,False,coordenada
HB-003918,Catalonia Diagonal Centro,Barcelona,080193,Barcelonès,Carrer,Balmes,142-146,08008,4 estrelles,162,84,A08405490,"PROMOTORA KASDE,S.A.",hotel,False,43,41.39390024070434,2.156808319586479,codigo_registro,,,,False,coordenada
HB-003923,Abbot,Barcelona,080193,Barcelonès,Avinguda,Roma,23,08029,4 estrelles,78,42,B63566244,INVERSIONES NARON 2003 SL,hotel,False,593,41.38152977846601,2.145003783714932,codigo_registro,,,,False,coordenada
HB-003924,Delfos,Barcelona,080193,Barcelonès,Ronda,Sant Antoni,61,08011,No aplica,19,12,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-003925,Barcelona City Hotel-Universal,Barcelona,080193,Barcelonès,Carrer,Aragó,281,08009,1 estrella,28,18,B64202690,"FRANQUESA MALAGUTI, SL",hotel,False,630,41.39325283783173,2.1660335395180215,codigo_registro,,,,False,coordenada
HB-003926,AIR PENEDES,Vilafranca del Penedès,083054,Alt Penedès,Carrer,FONT DE LES GRAUS,2,08720,3 estrelles,111,59,B66980558,COSMIC HOTELS S.L.,hotel,False,871,,,solo_registre,,,,False,municipio
