licencia_id,nombre_comercial,tipo,municipio,codi_ine,barrio,categoria,estrellas,tipo_alojamiento,plazas,habitaciones,titular_id,lat,lon,precision,precio_noche_final,banda_precio,precio_plaza,banda_plaza,precio_es_estimado,apoyo_estimacion
HB-003748,Canadiense,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,15.0,8.0,,41.38140374,2.17652833,geocodificada,129.02000427246094,€€,68.81,€€,True,suficiente
HB-003751,Gran Derby,hotel,Barcelona,080193,les Corts,4 estrelles,4.0,hotel_estrellas,86.0,43.0,55.0,41.39004905469853,2.1422574919190187,exacta,156.67,€€,78.33,€€€,False,observado
HB-003753,Lorenzo,hotel,Terrassa,082798,,No aplica,,,12.0,7.0,,41.57574653,2.02264894,geocodificada,,,,,,
HB-003754,Catalonia Mikado,hotel,Barcelona,080193,Sant Gervasi - la Bonanova,3 estrelles,3.0,hotel_estrellas,134.0,68.0,38.0,41.40324278618563,2.127127436069705,exacta,102.84,€€,52.19,€€,False,observado
HB-003757,Catalonia Park Putxet,hotel,Barcelona,080193,el Putxet i el Farró,4 estrelles,4.0,hotel_estrellas,288.0,152.0,39.0,41.40736633947064,2.144194750525623,exacta,109.81,€€,57.96,€€,False,observado
HB-003761,Racó d'en Pepe,hotel,Calella,080351,,2 estrelles,,,104.0,56.0,351.0,41.61440681,2.65043355,geocodificada,,,,,,
HB-003762,Medium Renaixença,hotel,Sitges,082704,,1 estrella,,,16.0,8.0,430.0,41.2375368,1.80976511,geocodificada,,,,,,
HB-003766,Madrazo,hotel,Barcelona,080193,Sant Gervasi - Galvany,No aplica,,sin_estrellas,15.0,8.0,,41.3982616,2.14654964,geocodificada,123.72000122070312,€€,65.98,€€,True,suficiente
HB-003771,L'Ou de Reig,hotel,Fogars de Montclús,080811,,No aplica,,,13.0,7.0,,,,,,,,,,
HB-003773,Mitus,hotel,Canet de Mar,080403,,1 estrella,,,21.0,12.0,400.0,41.58774143,2.58354508,geocodificada,,,,,,
HB-003775,Pekinaire,hotel,Calella,080351,,No aplica,,,30.0,18.0,,41.61329016,2.6548887,geocodificada,,,,,,
HB-003777,Limehome,hotel,Barcelona,080193,Sarrià,3 estrelles,3.0,hotel_estrellas,53.0,30.0,177.0,41.39477739,2.12451106,geocodificada,113.6,€€,64.3,€€,False,observado
HB-003778,LA PREMSA,hotel,Arenys de Mar,080060,,No aplica,,,15.0,10.0,237.0,41.58016112,2.54883835,geocodificada,,,,,,
HB-003779,Liberty,hotel,Sitges,082704,,2 estrelles,,,28.0,14.0,456.0,41.2385326,1.80881297,geocodificada,,,,,,
HB-003781,Barcelona Gotic,hotel,Barcelona,080193,el Barri Gòtic,No aplica,,sin_estrellas,48.0,28.0,450.0,41.38049051,2.17834896,geocodificada,118.38999938964844,€€,69.06,€€,True,justo
HB-003785,Catalonia Castellnou,hotel,Barcelona,080193,les Tres Torres,3 estrelles,3.0,hotel_estrellas,59.0,49.0,202.0,41.39649229975706,2.1286346704476555,exacta,98.07,€,81.45,€€€,False,observado
HB-003790,Catalonia Park Güell,hotel,Barcelona,080193,el Coll,3 estrelles,3.0,hotel_estrellas,254.0,141.0,29.0,41.41436217194459,2.1448197221746903,exacta,91.97,€,51.05,€€,False,observado
HB-003791,Catalonia Sagrada Família,hotel,Barcelona,080193,el Camp de l'Arpa del Clot,3 estrelles,3.0,hotel_estrellas,337.0,205.0,33.0,41.40753200245415,2.184991910728208,exacta,135.86,€€,82.64,€€€,False,observado
HB-003795,Catalonia Barcelona 505,hotel,Barcelona,080193,Sant Gervasi - la Bonanova,4 estrelles,4.0,hotel_estrellas,192.0,115.0,323.0,41.4032807207347,2.1372619507525354,exacta,135.9,€€,81.4,€€€,False,observado
HB-003797,MONUMENT HOTEL,hotel,Barcelona,080193,la Dreta de l'Eixample,Gran luxe,5.0,hotel_estrellas,210.0,109.0,824.0,41.39394824496016,2.162231908951848,exacta,479.48,€€€€,248.87,€€€€,False,observado
HB-003800,Barcelona City Seven,hotel,Barcelona,080193,Sant Gervasi - Galvany,No aplica,,sin_estrellas,13.0,7.0,,41.39750708,2.14753688,geocodificada,123.51000213623048,€€,66.51,€€,True,suficiente
HB-003801,Mallorca II,hotel,Malgrat de Mar,081108,,No aplica,,,14.0,7.0,996.0,41.64285829,2.74338349,geocodificada,,,,,,
HB-003804,Bertran,hotel,Barcelona,080193,el Putxet i el Farró,3 estrelles,3.0,hotel_estrellas,60.0,30.0,91.0,41.41040800386629,2.139743831333812,exacta,116.34,€€,58.17,€€,False,observado
HB-003805,HOTEL REKORD,hotel,Barcelona,080193,Sant Gervasi - Galvany,4 estrelles,4.0,hotel_estrellas,26.0,13.0,335.0,41.39856837231797,2.143845119021243,exacta,145.43,€€,72.72,€€€,False,observado
HB-003809,Catalonia Atenas,hotel,Barcelona,080193,el Camp de l'Arpa del Clot,4 estrelles,4.0,hotel_estrellas,356.0,201.0,63.0,41.41099626821288,2.186579658593092,exacta,126.12,€€,71.21,€€€,False,observado
HB-003821,HG CITY SUITES BARCELONA,hotel,Barcelona,080193,Sant Gervasi - Galvany,4 estrelles,4.0,hotel_estrellas,116.0,58.0,850.0,41.400865323262096,2.150030176756053,exacta,131.62,€€,65.81,€€,False,observado
HB-003822,Sol i Vi,hotel,Subirats,082732,,2 estrelles,,,47.0,25.0,347.0,,,,,,,,,
HB-003827,ELLA HOSTEL RAMBLAS,hotel,Barcelona,080193,el Raval,No aplica,,sin_estrellas,11.0,6.0,289.0,41.38475182,2.16976504,geocodificada,159.67,€€,87.09,€€€,False,observado
HB-003834,Hostal Sant Llop,hotel,Tordera,082845,,No aplica,,,9.0,6.0,525.0,41.69722561,2.71382342,geocodificada,,,,,,
HB-003838,Les Torres,hotel,Sant Esteve Sesrovires,082080,,No aplica,,,44.0,22.0,380.0,,,,,,,,,
HB-003839,Trànsit,hotel,Barcelona,080193,Hostafrancs,1 estrella,1.0,hotel_estrellas,40.0,33.0,334.0,41.37819148848145,2.143058820712392,exacta,169.07,€€,139.48,€€€€,False,observado
HB-003841,Radio,hotel,Barcelona,080193,el Raval,No aplica,,sin_estrellas,72.0,36.0,1021.0,41.38221885,2.16414698,geocodificada,127.91000366210938,€€,63.96,€€,True,justo
HB-003842,Don Ángel,hotel,Santa Susanna,082613,,3 estrelles,,,396.0,226.0,104.0,41.63360257,2.72100404,geocodificada,,,,,,
HB-003845,Florida Park,hotel,Santa Susanna,082613,,4 estrelles,,,638.0,354.0,98.0,41.63483028,2.72281463,geocodificada,,,,,,
HB-003846,Catalonia Plaça Catalunya,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,257.0,147.0,323.0,41.38640360214881,2.16844362950778,exacta,174.4499969482422,€€,99.78,€€€,True,suficiente
HB-003847,Pelayo,hotel,Barcelona,080193,la Dreta de l'Eixample,1 estrella,1.0,hotel_estrellas,22.0,14.0,,41.38588533316105,2.166547614101155,exacta,135.6199951171875,€€,86.3,€€€,True,justo
HB-003850,Regàs,hotel,Barcelona,080193,Sant Gervasi - Galvany,No aplica,,sin_estrellas,74.0,37.0,144.0,41.39872522496308,2.152118433620536,exacta,97.42,€,48.71,€€,False,observado
HB-003851,"ALEXANDRA BARCELONA HOTEL, CURIO COLLECTION BY HILTON",hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles superior,4.5,hotel_estrellas,226.0,116.0,111.0,41.393227459906655,2.161545197119747,exacta,241.36,€€€,123.88,€€€€,False,observado
HB-003859,Best Western Alfa Aeropuerto,hotel,Barcelona,080193,la Marina del Prat Vermell,4 estrelles,4.0,hotel_estrellas,190.0,99.0,101.0,41.32850372104673,2.11312573190792,exacta,151.88999938964844,€€,79.14,€€€,True,suficiente
HB-003860,NH Eixample,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,3 estrelles,3.0,hotel_estrellas,149.0,81.0,336.0,41.38603037541219,2.15424614438744,exacta,148.93,€€,80.96,€€€,False,observado
HB-003862,Aqua Hotel Aquamarina  Spa,hotel,Santa Susanna,082613,,4 estrelles,,,1053.0,547.0,100.0,41.63389682,2.72154621,geocodificada,,,,,,
HB-003863,Aparthotel Bonanova,hotel,Barcelona,080193,Sant Gervasi - la Bonanova,3 estrelles,3.0,hotel_estrellas,42.0,21.0,341.0,41.40550702323458,2.136125269204444,exacta,124.3,€€,62.15,€€,False,observado
HB-003865,Gravina,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,142.0,84.0,193.0,41.385448994083006,2.1658289689529493,exacta,125.35,€€,74.15,€€€,False,observado
HB-003868,Rosa,hotel,Vallirana,082956,,No aplica,,,8.0,5.0,,41.38537023,1.93165536,geocodificada,,,,,,
HB-003869,HOTEL INDALO PARK,hotel,Santa Susanna,082613,,4 estrelles,,,616.0,308.0,110.0,41.63549303,2.72339721,geocodificada,,,,,,
HB-003871,Alogar,hotel,Barcelona,080193,Sant Gervasi - Galvany,No aplica,,sin_estrellas,11.0,6.0,595.0,41.39650194,2.14528281,geocodificada,119.2300033569336,€€,65.03,€€,True,suficiente
HB-003872,Bèjar 2,hotel,Barcelona,080193,Hostafrancs,No aplica,,sin_estrellas,15.0,11.0,,41.37701811,2.14541505,geocodificada,117.02999877929688,€€,85.82,€€€,True,suficiente
HB-003873,Catalonia Roma,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,3 estrelles,3.0,hotel_estrellas,80.0,49.0,323.0,41.38190904234011,2.1458681566479894,exacta,133.09,€€,81.52,€€€,False,observado
HB-003875,LA FRANÇA TRAVELLERS,hotel,Barcelona,080193,el Poble Sec,2 estrelles,2.0,hotel_estrellas,148.0,74.0,143.0,41.37222673,2.157411,geocodificada,137.4199981689453,€€,68.71,€€,True,suficiente
HB-003877,Serhs Sant Jordi,hotel,Santa Susanna,082613,,3 estrelles,,,330.0,175.0,139.0,,,,,,,,,
HB-003878,Rívoli Ramblas,hotel,Barcelona,080193,el Barri Gòtic,4 estrelles,4.0,hotel_estrellas,241.0,125.0,75.0,41.38428896561813,2.171160466628736,exacta,160.69,€€,83.35,€€€,False,observado
HB-003881,Caprici,hotel,Santa Susanna,082613,,4 estrelles,,,433.0,238.0,117.0,,,,,,,,,
HB-003882,Ronda House,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,147.0,84.0,428.0,41.38127287509119,2.1640546140368317,exacta,162.64,€€,92.94,€€€,False,observado
HB-003883,Hostal La Plaça,hotel,Vilanova i la Geltrú,083073,,No aplica,,,34.0,18.0,,41.21338103,1.68000979,geocodificada,,,,,,
HB-003884,Hesperia Sant Just,hotel,Sant Just Desvern,082212,,4 estrelles,,,300.0,150.0,97.0,41.37508354,2.07421056,geocodificada,,,,,,
HB-003885,Arc La Rambla,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,172.0,98.0,345.0,41.37816786818198,2.17558533778509,exacta,135.74,€€,77.34,€€€,False,observado
HB-003886,Miami Park,hotel,Calella,080351,,3 estrelles,,,210.0,102.0,114.0,41.61765376,2.66381873,geocodificada,,,,,,
HB-003887,Bernat II,hotel,Calella,080351,,4 estrelles superior,,,249.0,137.0,223.0,41.61196849,2.65143248,geocodificada,,,,,,
HB-003888,Balmes,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,4 estrelles,4.0,hotel_estrellas,196.0,111.0,106.0,41.391207128320815,2.15923500979415,exacta,170.62,€€,96.63,€€€,False,observado
HB-003889,Barcelona City Street,hotel,Barcelona,080193,Sant Gervasi - Galvany,No aplica,,sin_estrellas,11.0,6.0,,41.39901992,2.14818825,geocodificada,88.44,€,48.24,€€,False,observado
HB-003891,HCC Hotel St. Moritz,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,169.0,91.0,578.0,41.39110759584428,2.1681671542016323,exacta,174.4499969482422,€€,93.93,€€€,True,suficiente
HB-003892,Hilton Barcelona,hotel,Barcelona,080193,les Corts,4 estrelles superior,4.5,hotel_estrellas,580.0,290.0,283.0,41.38889951928566,2.1313819383017742,exacta,252.23,€€€,126.12,€€€€,False,observado
HB-003893,Reding,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,86.0,44.0,112.0,41.38532836229915,2.1656693493158388,exacta,152.29,€€,77.92,€€€,False,observado
HB-003894,La Paloma,hotel,Barcelona,080193,el Raval,No aplica,,sin_estrellas,66.0,33.0,94.0,41.38197812,2.16420298,geocodificada,160.59,€€,80.3,€€€,False,observado
HB-003895,Safari,hotel,Calella,080351,,2 estrelles,,,120.0,60.0,376.0,41.61391209,2.65192501,geocodificada,,,,,,
HB-003896,Guitart Grand Passage,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,4 estrelles superior,4.5,hotel_estrellas,98.0,45.0,257.0,41.393627560185095,2.150381312096251,exacta,193.42999267578125,€€€,88.82,€€€,True,suficiente
HB-003898,Mercury,hotel,Santa Susanna,082613,,4 estrelles superior,,,646.0,299.0,265.0,,,,,,,,,
HB-003900,San Sebastián Playa,hotel,Sitges,082704,,4 estrelles,,,102.0,51.0,410.0,41.23642733,1.81463958,geocodificada,,,,,,
HB-003901,Paral.lel,hotel,Barcelona,080193,el Poble Sec,2 estrelles,2.0,hotel_estrellas,122.0,66.0,352.0,41.37462023735875,2.165999997800113,exacta,120.36,€€,65.11,€€,False,observado
HB-003904,Hostal Badalona,hotel,Badalona,080155,,No aplica,,,14.0,10.0,,41.45143989,2.23891436,geocodificada,,,,,,
HB-003906,HOTEL ALMIRANTE,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",4 estrelles,4.0,hotel_estrellas,151.0,86.0,305.0,41.38610140293681,2.1761456151478527,exacta,152.9,€€,87.08,€€€,False,observado
HB-003907,Motel Punt 14,hotel,Gavà,080898,,No aplica,,,116.0,58.0,102.0,41.27171501,2.02861143,geocodificada,,,,,,
HB-003909,Catalán,hotel,Mollet del Vallès,081249,,3 estrelles,,,126.0,65.0,138.0,41.54511407,2.21957366,geocodificada,,,,,,
HB-003910,URH Ciutat de Mataró,hotel,Mataró,081213,,4 estrelles,,,242.0,123.0,301.0,41.53172993,2.43725947,geocodificada,,,,,,
HB-003911,Esplugues,hotel,Esplugues de Llobregat,080771,,2 estrelles,,,78.0,43.0,149.0,41.37487081,2.07888859,geocodificada,,,,,,
HB-003913,DOMO,hotel,Vilafranca del Penedès,083054,,4 estrelles,,,88.0,44.0,800.0,41.34151443,1.69392918,geocodificada,,,,,,
HB-003914,Atlantis,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,96.0,50.0,113.0,41.385705692044745,2.1663391352924557,exacta,154.75999450683594,€€,80.6,€€€,True,suficiente
HB-003915,Hotel Catalonia Boulevard,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles superior,4.5,hotel_estrellas,215.0,110.0,322.0,41.39493704320259,2.159305725824152,exacta,187.5,€€€,95.93,€€€,False,observado
HB-003916,Gran Hotel Havana,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles superior,4.5,hotel_estrellas,290.0,145.0,107.0,41.392732367978354,2.172213612138101,exacta,210.19000244140625,€€€,105.1,€€€,True,suficiente
HB-003917,Médicis,hotel,Barcelona,080193,el Baix Guinardó,2 estrelles,2.0,hotel_estrellas,51.0,29.0,773.0,41.410641495579966,2.173117986404865,exacta,134.32000732421875,€€,76.38,€€€,True,suficiente
HB-003918,Catalonia Diagonal Centro,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,162.0,84.0,43.0,41.39390024070434,2.156808319586479,exacta,220.88,€€€,114.53,€€€,False,observado
HB-003923,Abbot,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,4 estrelles,4.0,hotel_estrellas,78.0,42.0,593.0,41.38152977846601,2.145003783714932,exacta,153.66000366210938,€€,82.74,€€€,True,suficiente
HB-003924,Delfos,hotel,Barcelona,080193,Sant Antoni,No aplica,,sin_estrellas,19.0,12.0,,41.38465103,2.16371175,geocodificada,132.49000549316406,€€,83.68,€€€,True,suficiente
HB-003925,Barcelona City Hotel-Universal,hotel,Barcelona,080193,la Dreta de l'Eixample,1 estrella,1.0,hotel_estrellas,28.0,18.0,630.0,41.39325283783173,2.166033539518021,exacta,127.04,€€,81.67,€€€,False,observado
HB-003926,AIR PENEDES,hotel,Vilafranca del Penedès,083054,,3 estrelles,,,111.0,59.0,871.0,41.32944138,1.67783188,geocodificada,,,,,,
HB-003930,Sant Pere II,hotel,Rubí,081846,,3 estrelles,,,32.0,18.0,360.0,,,,,,,,,
HB-003933,Hotel Claris and Spa,hotel,Barcelona,080193,la Dreta de l'Eixample,Gran luxe,5.0,hotel_estrellas,244.0,124.0,93.0,41.39449063546727,2.165031162882456,exacta,244.84,€€€,124.43,€€€€,False,observado
HB-003934,Acta City 47,hotel,Barcelona,080193,Sants,4 estrelles,4.0,hotel_estrellas,130.0,80.0,808.0,41.383543117300974,2.140758278268045,exacta,125.31,€€,77.11,€€€,False,observado
HB-003937,El Xalet,hotel,Sitges,082704,,2 estrelles,,,20.0,11.0,373.0,41.23824176,1.8092577,geocodificada,,,,,,
HB-003938,Don Cándido,hotel,Terrassa,082798,,4 estrelles superior,,,246.0,126.0,86.0,41.55250184,2.00822618,geocodificada,,,,,,
HB-003939,Catalonia Albéniz,hotel,Barcelona,080193,el Camp de l'Arpa del Clot,3 estrelles,3.0,hotel_estrellas,86.0,47.0,296.0,41.408175800067006,2.18584726362128,exacta,146.37,€€,79.99,€€€,False,observado
HB-003940,INTERCONTINENTAL BARCELONA,hotel,Barcelona,080193,el Poble Sec,5 estrelles,5.0,hotel_estrellas,546.0,273.0,158.0,41.37273240481753,2.154561805336506,exacta,650.37,€€€€,325.18,€€€€,False,observado
HB-003942,HOTEL CATALONIA SABADELL,hotel,Sabadell,081878,,4 estrelles,,,218.0,110.0,210.0,41.57078781,2.08478231,geocodificada,,,,,,
HB-003943,Gimón,hotel,Barcelona,080193,el Camp de l'Arpa del Clot,No aplica,,sin_estrellas,13.0,10.0,,41.40941181,2.18313848,geocodificada,112.7699966430664,€€,86.75,€€€,True,suficiente
HB-003944,Azul,hotel,Barcelona,080193,Hostafrancs,3 estrelles,3.0,hotel_estrellas,90.0,39.0,137.0,41.37301587166661,2.145987172189599,exacta,128.88999938964844,€€,55.85,€€,True,suficiente
HB-003945,Melià Sitges,hotel,Sitges,082704,,4 estrelles,,,609.0,307.0,82.0,41.23662626,1.82348538,geocodificada,,,,,,
HB-003946,Campanile,hotel,Barberà del Vallès,082520,,3 estrelles,,,424.0,212.0,99.0,,,,,,,,,
HB-003947,NH Sant'Angelo,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,3 estrelles,3.0,hotel_estrellas,71.0,50.0,389.0,41.37927026629753,2.150161651252509,exacta,132.10000610351562,€€,93.03,€€€,True,suficiente
HB-003949,Novotel Barcelona Sant Cugat,hotel,Sant Cugat del Vallès,082055,,4 estrelles,,,300.0,150.0,41.0,,,,,,,,,
HB-003951,Silken Ramblas,hotel,Barcelona,080193,el Raval,4 estrelles,4.0,hotel_estrellas,210.0,105.0,650.0,41.38300582600392,2.1700337407342327,exacta,184.52,€€€,92.26,€€€,False,observado
HB-003952,HOTEL CONDES DE BARCELONA,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,143.0,74.0,312.0,41.39358463996283,2.162684406282639,exacta,228.14,€€€,118.06,€€€,False,observado
HB-003953,Top Royal Sun,hotel,Santa Susanna,082613,,4 estrelles,,,408.0,216.0,258.0,,,,,,,,,
HB-003954,Barceló Sants,hotel,Barcelona,080193,Sants,4 estrelles,4.0,hotel_estrellas,754.0,377.0,4.0,41.379556967903945,2.1408179856438947,exacta,134.32,€€,67.16,€€,False,observado
HB-003955,Vila de Caldes,hotel,Caldes de Montbui,080333,,4 estrelles,,,60.0,30.0,116.0,41.63280265,2.16319599,geocodificada,,,,,,
HB-003956,Can Barrina,hotel,Montseny,081379,,2 estrelles,,,21.0,11.0,337.0,,,,,,,,,
HB-003957,GRAN HOTEL VERDI,hotel,Sabadell,081878,,4 estrelles,,,336.0,172.0,210.0,41.55538782,2.0979119,geocodificada,,,,,,
HB-003960,Hostal Mare Nostrum,hotel,Barcelona,080193,el Raval,No aplica,,sin_estrellas,59.0,30.0,,41.38091751,2.17315716,geocodificada,144.19,€€,73.32,€€€,False,observado
HB-003961,Hotel Gran Melià Torre Melina,hotel,Barcelona,080193,la Maternitat i Sant Ramon,5 estrelles,5.0,hotel_estrellas,866.0,432.0,129.0,41.38348913494405,2.1096645797823563,exacta,251.38,€€€,125.4,€€€€,False,observado
HB-003965,H10 Catalunya Plaza,hotel,Barcelona,080193,la Dreta de l'Eixample,3 estrelles,3.0,hotel_estrellas,74.0,46.0,148.0,41.3870134395621,2.168580579042271,exacta,173.85,€€,108.07,€€€,False,observado
HB-003966,Hotel Augusta Barcelona Valles,hotel,Vilanova del Vallès,089024,,4 estrelles,,,197.0,102.0,432.0,,,,,,,,,
HB-003967,Catalonia Barcelona Plaza,hotel,Barcelona,080193,Hostafrancs,4 estrelles,4.0,hotel_estrellas,658.0,347.0,348.0,41.37540311456058,2.1483405861545544,exacta,154.14,€€,81.29,€€€,False,observado
HB-003969,Gran Hotel Barcino,hotel,Barcelona,080193,el Barri Gòtic,4 estrelles,4.0,hotel_estrellas,116.0,61.0,229.0,41.383145746925344,2.177788494005563,exacta,187.01,€€€,98.34,€€€,False,observado
HB-003970,Century Park,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,3 estrelles,3.0,hotel_estrellas,68.0,47.0,155.0,41.38617801370477,2.154815844377651,exacta,125.24,€€,86.56,€€€,False,observado
HB-003971,Ònix Fira,hotel,Barcelona,080193,la Nova Esquerra de l'Eixample,3 estrelles,3.0,hotel_estrellas,150.0,80.0,50.0,41.37697686038284,2.149845033494451,exacta,114.58,€€,61.11,€€,False,observado
HB-003972,HOTEL ENTENZA,hotel,Barcelona,080193,les Corts,3 estrelles,3.0,hotel_estrellas,91.0,48.0,273.0,41.38571882547642,2.1405185976328425,exacta,114.33,€€,60.31,€€,False,observado
HB-003973,Husa L'Illa,hotel,Barcelona,080193,les Corts,4 estrelles,4.0,hotel_estrellas,204.0,103.0,953.0,41.38974559970474,2.1353959606306443,exacta,196.83,€€€,99.38,€€€,False,observado
HB-003974,Iznajar,hotel,Barcelona,080193,el Raval,No aplica,,sin_estrellas,13.0,8.0,,41.38204935,2.16976815,geocodificada,110.75,€€,68.15,€€,True,suficiente
HB-003976,Eurostars Parc del Vallès,hotel,Cerdanyola del Vallès,082665,,4 estrelles,,,164.0,82.0,457.0,,,,,,,,,
HB-003977,Aqua Hotel Promenade,hotel,Pineda de Mar,081635,,4 estrelles,,,358.0,172.0,146.0,41.62192101,2.69134753,geocodificada,,,,,,
HB-003980,Granollers,hotel,Granollers,080961,,3 estrelles,,,134.0,72.0,365.0,41.59416413,2.2856781,geocodificada,,,,,,
HB-003981,Ciutat de Granollers,hotel,Granollers,080961,,4 estrelles,,,218.0,111.0,359.0,41.60074769,2.2961065,geocodificada,,,,,,
HB-003983,Pensió Sant Just,hotel,Santa Coloma de Gramenet,082457,,No aplica,,,58.0,44.0,274.0,41.44746051,2.21166229,geocodificada,,,,,,
HB-003984,Arts Barcelona,hotel,Barcelona,080193,la Barceloneta,Gran luxe,5.0,hotel_estrellas,1012.0,494.0,425.0,41.38708282257405,2.1965599785366923,exacta,416.33,€€€€,203.23,€€€€,False,observado
HB-003985,NH Podium,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,280.0,145.0,150.0,41.39174743833108,2.177699871910969,exacta,212.65,€€€,110.12,€€€,False,observado
