id,name,host_id,host_name,calculated_host_listings_count,neighbourhood_group,neighbourhood,latitude,longitude,room_type,property_type,accommodates,bedrooms,beds,minimum_nights,precio_anuncio,precio_por_plaza,availability_365,number_of_reviews,number_of_reviews_ltm,last_review,review_scores_rating,license,price,licencia_regional,categoria_licencia,licencia_norm,prefijo,consta_en_registro,estado_licencia,motivo_estado,last_review_dt,motivo_exclusion
1181651122070037388,Dúplex con terraza en Barcelona,70278696.0,Miguel,7.0,Horta-Guinardó,el Carmel,41.42210864105178,2.152371123554832,Entire home/apt,Entire rental unit,5.0,1.0,,3.0,,,0,8,0,2024-11-10,4.75,Barcelona - Regional registration number<br />HUTB-012124<br /><br />Spain - National registration number<br />ESFCTU00000804800066555500000000000000000HUTB-0121242,,HUTB-012124,Apartamento turístico (HUTB / TU),HUTB-012124,HUTB,True,con_licencia,consta en el registro oficial,2024-11-10,sin_actividad_desde_09_2025
1183139935289156751,Planta baja con terraza en Barcelona,70278696.0,Miguel,7.0,Horta-Guinardó,el Carmel,41.4232264,2.1514669,Entire home/apt,Entire loft,2.0,1.0,,1.0,,,0,5,0,2025-01-01,4.2,Barcelona - Regional registration number<br />HUTB-012125<br /><br />Spain - National registration number<br />ESFCTU00000804800066556200000000000000000HUTB-0121257,,HUTB-012125,Apartamento turístico (HUTB / TU),HUTB-012125,HUTB,True,con_licencia,consta en el registro oficial,2025-01-01,sin_actividad_desde_09_2025
1197588737580538038,Apartamento 2 habitaciones,537848787.0,Maria Dolores,5.0,Eixample,la Dreta de l'Eixample,41.39387,2.17238,Entire home/apt,Entire rental unit,4.0,2.0,4.0,1.0,451.0,112.75,113,1,0,2024-09-17,2.0,Barcelona - Regional registration number<br />HUTB-010255,451.0,HUTB-010255,Apartamento turístico (HUTB / TU),HUTB-010255,HUTB,True,con_licencia,consta en el registro oficial,2024-09-17,sin_actividad_desde_09_2025
1198387333196750651,Great 2 Bedroom Apartment close Plaza España 5 ppl,1447144.0,Acomodis Apartments,448.0,Eixample,la Nova Esquerra de l'Eixample,41.37938791027055,2.146038110591691,Entire home/apt,Entire rental unit,5.0,2.0,4.0,1.0,343.0,68.6,269,1,0,2025-03-17,5.0,Spain - National registration number<br />ESFCTU00000806700055095100000000000000000HUTB-0013770<br /><br />Barcelona - Regional registration number<br />HUTB-001377,343.0,HUTB-001377,Apartamento turístico (HUTB / TU),HUTB-001377,HUTB,True,con_licencia,consta en el registro oficial,2025-03-17,sin_actividad_desde_09_2025
1199996731779573327,Great 8 Bedrooms 3 Bathr Group Flat in L'Eixample!,1447144.0,Acomodis Apartments,448.0,Eixample,la Nova Esquerra de l'Eixample,41.38120860925715,2.1513443696208525,Entire home/apt,Entire rental unit,16.0,8.0,12.0,1.0,913.0,57.06,269,1,0,2025-04-07,5.0,Spain - National registration number<br />ESFCTU002308067000389186000000000000000000HUTB0059099<br /><br />Barcelona - Regional registration number<br />HUTB-005909,913.0,HUTB-005909,Apartamento turístico (HUTB / TU),HUTB-005909,HUTB,True,con_licencia,consta en el registro oficial,2025-04-07,sin_actividad_desde_09_2025
1201981256889427471,Ático con terraza - cama doble,537848787.0,Maria Dolores,5.0,Eixample,la Dreta de l'Eixample,41.39269517717915,2.173082438623055,Entire home/apt,Entire rental unit,2.0,1.0,1.0,1.0,198.0,99.0,78,1,0,2024-09-17,1.0,Barcelona - Regional registration number<br />HUTB-010264,198.0,HUTB-010264,Apartamento turístico (HUTB / TU),HUTB-010264,HUTB,True,con_licencia,consta en el registro oficial,2024-09-17,sin_actividad_desde_09_2025
1201988144739551432,Ático con terraza-2 habitaciones,537848787.0,Maria Dolores,5.0,Eixample,la Dreta de l'Eixample,41.392727372064,2.173189726983651,Entire home/apt,Entire rental unit,3.0,2.0,2.0,1.0,220.0,73.33,79,5,0,2024-10-26,3.8,Barcelona - Regional registration number<br />HUTB-010258,220.0,HUTB-010258,Apartamento turístico (HUTB / TU),HUTB-010258,HUTB,True,con_licencia,consta en el registro oficial,2024-10-26,sin_actividad_desde_09_2025
1201992586208097271,Apartamento 3 habitaciones,537848787.0,Maria Dolores,5.0,Eixample,la Dreta de l'Eixample,41.39264688482199,2.173189726983651,Entire home/apt,Entire rental unit,6.0,3.0,4.0,1.0,506.0,84.33,64,1,0,2024-08-30,4.0,Barcelona - Regional registration number<br />HUTB-010260,506.0,HUTB-010260,Apartamento turístico (HUTB / TU),HUTB-010260,HUTB,True,con_licencia,consta en el registro oficial,2024-08-30,sin_actividad_desde_09_2025
1204138121863893550,Modern apartment with Terrace in Hospital Clinic,1391607.0,Sh Barcelona Team,54.0,Eixample,la Nova Esquerra de l'Eixample,41.3868440258262,2.1434125141857714,Entire home/apt,Entire rental unit,2.0,1.0,1.0,2.0,216.0,108.0,323,6,0,2025-03-21,3.67,Barcelona - Regional registration number<br />HUTB-001949<br /><br />Spain - National registration number<br />ESFCTU00000806000006955300000000000000000HUTB-0019495,216.0,HUTB-001949,Apartamento turístico (HUTB / TU),HUTB-001949,HUTB,True,con_licencia,consta en el registro oficial,2025-03-21,sin_actividad_desde_09_2025
1229441398544053040,Renovated Apartment in Vila de Gràcia,3972936.0,Willem,17.0,Gràcia,la Vila de Gràcia,41.40603,2.15462,Entire home/apt,Entire rental unit,5.0,3.0,3.0,2.0,342.0,68.4,290,4,0,2025-05-19,4.25,Barcelona - Regional registration number<br />HUTB-001484<br /><br />Spain - National registration number<br />ESFCTU00000805700053781600000000000000000HUTB-0014849,342.0,HUTB-001484,Apartamento turístico (HUTB / TU),HUTB-001484,HUTB,True,con_licencia,consta en el registro oficial,2025-05-19,sin_actividad_desde_09_2025
1232055341998595744,Great 12-Bedrooms 6-Bath Group Flat L'Eixample 23p,1447144.0,Acomodis Apartments,448.0,Eixample,la Nova Esquerra de l'Eixample,41.37928,2.1527,Entire home/apt,Entire rental unit,16.0,12.0,16.0,1.0,1370.0,85.62,365,2,0,2025-02-02,5.0,Spain - National registration number<br />ESFCTU00E308067000389186000000000000000000HUTB0089710<br /><br />Barcelona - Regional registration number<br />HUTB-008971,1370.0,HUTB-008971,Apartamento turístico (HUTB / TU),HUTB-008971,HUTB,True,con_licencia,consta en el registro oficial,2025-02-02,sin_actividad_desde_09_2025
1264687570868768394,Great Group Flat 6 Bedr 6 Bathr next city center,1447144.0,Acomodis Apartments,448.0,Eixample,la Dreta de l'Eixample,41.39537103507616,2.170255886482287,Entire home/apt,Entire rental unit,12.0,6.0,9.0,1.0,1815.0,151.25,271,1,0,2025-02-08,5.0,Spain - National registration number<br />ESHFTU000008054000523177020000000000000000HUTB0097121<br /><br />Barcelona - Regional registration number<br />HUTB-009712,1815.0,HUTB-009712,Apartamento turístico (HUTB / TU),HUTB-009712,HUTB,True,con_licencia,consta en el registro oficial,2025-02-08,sin_actividad_desde_09_2025
1265031889187348802,Flateli. Pelayo H2,10547296.0,Flateli,45.0,Ciutat Vella,el Raval,41.38555383196204,2.165723782851414,Entire home/apt,Entire rental unit,4.0,2.0,3.0,1.0,,,288,6,1,2025-08-11,3.5,Barcelona - Regional registration number<br />HUTB-014065,,HUTB-014065,Apartamento turístico (HUTB / TU),HUTB-014065,HUTB,True,con_licencia,consta en el registro oficial,2025-08-11,sin_actividad_desde_09_2025
1283905497797412428,Wth Views on Paseo de Gracia(B4),10380563.0,Tendency Apartments,37.0,Eixample,la Dreta de l'Eixample,41.3916966,2.1661883,Entire home/apt,Entire rental unit,3.0,1.0,,1.0,,,65,2,0,2024-12-21,5.0,Barcelona - Regional registration number<br />HUTB-004357,,HUTB-004357,Apartamento turístico (HUTB / TU),HUTB-004357,HUTB,True,con_licencia,consta en el registro oficial,2024-12-21,sin_actividad_desde_09_2025
1289711807265910334,Ola Living Boqueria 3,33278356.0,Ola,73.0,Ciutat Vella,el Barri Gòtic,41.38157,2.17343,Entire home/apt,Entire rental unit,7.0,3.0,,1.0,216.0,30.86,291,2,0,2024-12-18,5.0,Barcelona - Regional registration number<br />HUTB-016435<br /><br />Spain - National registration number<br />ESHFTU00B10805600031109900100000000000HUTB-016435-287,216.0,HUTB-016435,Apartamento turístico (HUTB / TU),HUTB-016435,HUTB,True,con_licencia,consta en el registro oficial,2024-12-18,sin_actividad_desde_09_2025
1289712054628616343,Ola Living Boqueria 5,33278356.0,Ola,73.0,Ciutat Vella,el Raval,41.38070879865246,2.173520988329295,Entire home/apt,Entire rental unit,8.0,3.0,,1.0,422.0,52.75,303,1,0,2024-12-14,5.0,Barcelona - Regional registration number<br />HUTB-016438<br /><br />Spain - National registration number<br />ESHFTU00C10805600031109900100000000000000HUTB-0164388,422.0,HUTB-016438,Apartamento turístico (HUTB / TU),HUTB-016438,HUTB,True,con_licencia,consta en el registro oficial,2024-12-14,sin_actividad_desde_09_2025
1299233825680769998,Great 4 Bedroom GroupFlat close Plaza España 10ppl,1447144.0,Acomodis Apartments,448.0,Eixample,la Nova Esquerra de l'Eixample,41.3789959649227,2.147559758877285,Entire home/apt,Entire rental unit,10.0,4.0,8.0,1.0,685.0,68.5,365,1,0,2025-06-12,5.0,Spain - National registration number<br />ESFCTU00000806700055086900000000000000000HUTB-0013792<br /><br />Barcelona - Regional registration number<br />HUTB-001379,685.0,HUTB-001379,Apartamento turístico (HUTB / TU),HUTB-001379,HUTB,True,con_licencia,consta en el registro oficial,2025-06-12,sin_actividad_desde_09_2025
1307980669393269424,112TT061AD43 Apartamento en Diagonal,1391607.0,Sh Barcelona Team,54.0,Sant Martí,Provençals del Poblenou,41.40698318960638,2.195679439352769,Entire home/apt,Entire rental unit,6.0,3.0,4.0,2.0,356.33,59.39,300,5,3,2025-08-19,3.6,Barcelona - Regional registration number<br />HUTB-006732<br /><br />Spain - National registration number<br />ESFCTU00000813800074197400000000000000000HUTB-0067328,356.33,HUTB-006732,Apartamento turístico (HUTB / TU),HUTB-006732,HUTB,True,con_licencia,consta en el registro oficial,2025-08-19,sin_actividad_desde_09_2025
1308648086744624847,Comfortable Corts Apartment,1391607.0,Sh Barcelona Team,54.0,Les Corts,les Corts,41.38765,2.13427,Entire home/apt,Entire rental unit,3.0,,1.0,2.0,150.67,50.22,338,1,0,2025-06-19,2.0,Barcelona - Regional registration number<br />HUTB-005795<br /><br />Spain - National registration number<br />ESFCTU00000806000031776000000000000000HUTB-005795-924,150.67,HUTB-005795,Apartamento turístico (HUTB / TU),HUTB-005795,HUTB,True,con_licencia,consta en el registro oficial,2025-06-19,sin_actividad_desde_09_2025
1308693253144149108,1-BR flat with terrace -Eixample,170513081.0,Georgina,29.0,Eixample,la Nova Esquerra de l'Eixample,41.38111,2.14693,Entire home/apt,Entire rental unit,3.0,1.0,3.0,2.0,241.2,80.4,334,1,0,2025-01-05,1.0,Barcelona - Regional registration number<br />HUTB-075693<br /><br />Spain - National registration number<br />ESFCTU00000806700073773400000000000000HUTB-075693-788,241.2,HUTB-075693,Apartamento turístico (HUTB / TU),HUTB-075693,HUTB,True,con_licencia,consta en el registro oficial,2025-01-05,sin_actividad_desde_09_2025
1310131832748359862,Nice Attic 2 bedroom with big terrace in Sants,170513081.0,Georgina,29.0,Sants-Montjuïc,Sants,41.3733704,2.1322673,Entire home/apt,Entire rental unit,4.0,2.0,3.0,2.0,315.0,78.75,343,2,0,2025-03-29,5.0,Barcelona - Regional registration number<br />HUTB-012705<br /><br />Spain - National registration number<br />ESFCTU00000806500002652000000000000000000HUTB-0127055,315.0,HUTB-012705,Apartamento turístico (HUTB / TU),HUTB-012705,HUTB,True,con_licencia,consta en el registro oficial,2025-03-29,sin_actividad_desde_09_2025
1310155812196416061,Just 10 minutes from Casa Batlló Gaudi - 10 people,1447144.0,Acomodis Apartments,448.0,Eixample,la Dreta de l'Eixample,41.39647189242086,2.169644285578184,Entire home/apt,Entire rental unit,10.0,4.0,8.0,1.0,2397.0,239.7,365,1,1,2025-08-07,5.0,Spain - National registration number<br />ESFCTU000008054000513468000000000000000000HUTB0004111<br /><br />Barcelona - Regional registration number<br />HUTB-000411,2397.0,HUTB-000411,Apartamento turístico (HUTB / TU),HUTB-000411,HUTB,True,con_licencia,consta en el registro oficial,2025-08-07,sin_actividad_desde_09_2025
1318671408001838181,Progres Apartime,86551441.0,Maria Soledad,15.0,Gràcia,la Vila de Gràcia,41.399512310400105,2.1596200367403258,Entire home/apt,Entire rental unit,4.0,2.0,,2.0,197.5,49.38,179,4,1,2025-08-05,3.0,Barcelona - Regional registration number<br />HUTB-006848<br /><br />Spain - National registration number<br />ESFCTU00000806600027488100000000000000000HUTB-0068484,197.5,HUTB-006848,Apartamento turístico (HUTB / TU),HUTB-006848,HUTB,True,con_licencia,consta en el registro oficial,2025-08-05,sin_actividad_desde_09_2025
1334850920640908759,habitación cómoda sagrada,370567841.0,Giovanny,1.0,Eixample,la Sagrada Família,41.40884950244668,2.173026256824264,Private room,Private room in rental unit,2.0,,1.0,1.0,60.0,30.0,276,3,0,2025-05-15,4.33,Barcelona - Regional registration number<br />HUTB-008606,60.0,HUTB-008606,Apartamento turístico (HUTB / TU),HUTB-008606,HUTB,True,con_licencia,consta en el registro oficial,2025-05-15,sin_actividad_desde_09_2025
1343296223453824356,OR42 Family Apartment - 3 bedrooms and 2 bathrooms,673329235.0,Rosa,33.0,Gràcia,la Vila de Gràcia,41.4023493,2.1560753,Entire home/apt,Entire rental unit,6.0,3.0,4.0,1.0,290.0,48.33,161,1,0,2025-06-13,4.0,Spain - National registration number<br />ESFCTU00000805700050053700000000000000HUTB-076371-784<br /><br />Barcelona - Regional registration number<br />HUTB-076362,290.0,HUTB-076362,Apartamento turístico (HUTB / TU),HUTB-076362,HUTB,True,con_licencia,consta en el registro oficial,2025-06-13,sin_actividad_desde_09_2025
1344786460506580150,Apartamento céntrico para 6,1391607.0,Sh Barcelona Team,54.0,Eixample,la Dreta de l'Eixample,41.3911420684385,2.174363362047043,Entire home/apt,Entire rental unit,6.0,3.0,5.0,3.0,263.67,43.94,326,2,0,2025-03-01,1.5,Barcelona - Regional registration number<br />HUTB-002281<br /><br />Spain - National registration number<br />ESFCTU000008065000566101000000000000000000HUTB-012655,263.67,HUTB-002281,Apartamento turístico (HUTB / TU),HUTB-002281,HUTB,True,con_licencia,consta en el registro oficial,2025-03-01,sin_actividad_desde_09_2025
1369524636715523843,Beautiful Guinardó apartment,1391607.0,Sh Barcelona Team,54.0,Horta-Guinardó,el Baix Guinardó,41.41170149095586,2.1682404353846843,Entire home/apt,Entire rental unit,2.0,1.0,1.0,2.0,200.33,100.16,330,3,0,2025-05-09,4.0,Barcelona - Regional registration number<br />HUTB-003109<br /><br />Spain - National registration number<br />ESFCTU000008058000214264000000000000000000HUTB-003109,200.33,HUTB-003109,Apartamento turístico (HUTB / TU),HUTB-003109,HUTB,True,con_licencia,consta en el registro oficial,2025-05-09,sin_actividad_desde_09_2025
1376006688454754148,Great apartment families-Sants,265193861.0,BeBarceloner,125.0,Sants-Montjuïc,Sants,41.3744985,2.1354894,Entire home/apt,Entire rental unit,7.0,3.0,6.0,2.0,497.5,71.07,336,2,1,2025-07-23,4.5,Barcelona - Regional registration number<br />HUTB-000156<br /><br />Spain - National registration number<br />ESFCTU00000806500066888100000000000000000HUTB-0001562,497.5,HUTB-000156,Apartamento turístico (HUTB / TU),HUTB-000156,HUTB,True,con_licencia,consta en el registro oficial,2025-07-23,sin_actividad_desde_09_2025
1376012590107118769,Big & spacious 3BR flat in Sants,265193861.0,BeBarceloner,125.0,Sants-Montjuïc,Sants,41.3744985,2.1354894,Entire home/apt,Entire rental unit,7.0,3.0,6.0,2.0,472.5,67.5,336,1,0,2025-04-04,5.0,Barcelona - Regional registration number<br />HUTB-000157<br /><br />Spain - National registration number<br />ESFCTU00000806500066889800000000000000000HUTB-0001577,472.5,HUTB-000157,Apartamento turístico (HUTB / TU),HUTB-000157,HUTB,True,con_licencia,consta en el registro oficial,2025-04-04,sin_actividad_desde_09_2025
1395517298662932132,3 bedroom apartment with private terrace,265193861.0,BeBarceloner,125.0,Sants-Montjuïc,Sants,41.3733704,2.1322673,Entire home/apt,Entire rental unit,5.0,3.0,4.0,2.0,550.0,110.0,347,3,0,2025-06-17,4.0,Barcelona - Regional registration number<br />HUTB-012711<br /><br />Spain - National registration number<br />ESFCTU00000806500002652000000000000000000HUTB-0127116,550.0,HUTB-012711,Apartamento turístico (HUTB / TU),HUTB-012711,HUTB,True,con_licencia,consta en el registro oficial,2025-06-17,sin_actividad_desde_09_2025
1711438650156593716,Cosy studio quick acess to city center,170513081.0,Georgina,29.0,Sant Andreu,Sant Andreu,41.43136000000001,2.1884698,Entire home/apt,Entire rental unit,2.0,,1.0,3.0,266.67,133.34,345,7,0,2025-04-20,4.29,Spain - National registration number<br />ESHFTU00000811400029807600300000000000000HUTB-0713584<br /><br />Barcelona - Regional registration number<br />HUTB-071358,266.67,HUTB-071358,Apartamento turístico (HUTB / TU),HUTB-071358,HUTB,True,con_licencia,consta en el registro oficial,2025-04-20,sin_actividad_desde_09_2025
